logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177325063081624359e+07 nan -2.503130218118530294e-03 3.990000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324993766906485e+07 3.338685600412045207e-01 -5.012541823544281946e-03 3.980000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324953220395744e+07 3.339969648083768727e-01 -7.528266420791573932e-03 3.970000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324924452188611e+07 4.364844834298006737e-01 -1.005033585350144018e-02 3.960000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324902137833461e+07 4.164480914737758721e-01 -1.257878220686011773e-02 3.950000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324883905677870e+07 3.528952220442106991e-01 -1.511363781004817011e-02 3.940000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324868490609899e+07 2.762421922474030955e-01 -1.765493523872075157e-02 3.930000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324855137470737e+07 2.582276667294287065e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324843359167129e+07 2.733616531056828891e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324832823115587e+07 2.600349899235101514e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324823292097449e+07 2.122084071524178994e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324814590959623e+07 1.826670601878352951e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324806586688757e+07 2.105817446786764913e-01 -3.303985407820018289e-02 3.870000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324799175891653e+07 1.986741001771718251e-01 -3.562717764315112556e-02 3.860000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324792276604474e+07 1.896777851975161577e-01 -3.822121282019776134e-02 3.850000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324785822752491e+07 1.838981111963641502e-01 -4.082199452025513098e-02 3.840000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324779760290310e+07 1.794711275298387365e-01 -4.342955792733600023e-02 3.830000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324774044448882e+07 1.634250644118584173e-01 -4.604393850140681144e-02 3.820000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324768637726828e+07 1.451428507811558521e-01 -4.866517198128102878e-02 3.810000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324763508397341e+07 1.437259186058318372e-01 -5.129329438755053650e-02 3.800000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324758629380912e+07 1.421161923167219010e-01 -5.392834202555564505e-02 3.790000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324753977379203e+07 1.340821838082413842e-01 -5.657035148839430205e-02 3.780000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324749532203004e+07 1.311744359860904929e-01 -5.921935965997122964e-02 3.770000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
-2.177324745276241377e+07 1.369389759505179049e-01 -6.187540371808748080e-02 3.760000000000000000e+02 -2.177324463935169578e+07 -2.177325063081624359e+07 nan
