logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824753233642376214e+07 nan -2.503130218118530294e-03 3.990000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824753164327658340e+07 nan -5.012541823544281946e-03 3.980000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824753123781147599e+07 nan -7.528266420791573932e-03 3.970000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824753095012940466e+07 nan -1.005033585350144018e-02 3.960000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824753072698585317e+07 4.180457076600414545e-01 -1.257878220686011773e-02 3.950000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824753054466429725e+07 3.208560678190287008e-01 -1.511363781004817011e-02 3.940000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824753039051361755e+07 3.001374370922207935e-01 -1.765493523872075157e-02 3.930000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824753025698222592e+07 2.350254587868013667e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824753013919918984e+07 2.531818788782538299e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824753003383867443e+07 2.248178808045539212e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824752993852849305e+07 2.228608496974474329e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
-1.824752985151711479e+07 1.966351502831613085e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -1.824752634495921433e+07 -1.824753233642376214e+07 nan
