logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998580161836743e+07 nan -2.503130218118530294e-03 3.990000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998510847118497e+07 nan -5.012541823544281946e-03 3.980000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998470300607383e+07 nan -7.528266420791573932e-03 3.970000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998441532400250e+07 4.963620473194659821e-01 -1.005033585350144018e-02 3.960000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998419218045473e+07 5.495251291021535645e-01 -1.257878220686011773e-02 3.950000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998400985889882e+07 5.013343190472476785e-01 -1.511363781004817011e-02 3.940000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998385570821911e+07 5.184228591563950772e-01 -1.765493523872075157e-02 3.930000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998372217682749e+07 3.632049470408189595e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998360439379513e+07 3.981943564261282709e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998349903327972e+07 3.754323491084098907e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998340372309834e+07 3.763789007051934754e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998331671172380e+07 3.554261252617045286e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998323666901886e+07 3.032664075708082496e-01 -3.303985407820018289e-02 3.870000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998316256104410e+07 3.153962885320082954e-01 -3.562717764315112556e-02 3.860000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998309356816858e+07 2.701475423946130272e-01 -3.822121282019776134e-02 3.850000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998302902964503e+07 2.642027176707917868e-01 -4.082199452025513098e-02 3.840000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998296840502322e+07 2.227939336892992006e-01 -4.342955792733600023e-02 3.830000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998291124661267e+07 1.977161310974111241e-01 -4.604393850140681144e-02 3.820000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998285717938840e+07 1.902503850439950517e-01 -4.866517198128102878e-02 3.810000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998280588609725e+07 2.045654511713828339e-01 -5.129329438755053650e-02 3.800000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998275709593296e+07 2.103443675172083638e-01 -5.392834202555564505e-02 3.790000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998271057591587e+07 2.044362686351992031e-01 -5.657035148839430205e-02 3.780000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
-5.313998266612415016e+07 2.120633645687023117e-01 -5.921935965997122964e-02 3.770000000000000000e+02 -5.313997981015381962e+07 -5.313998580161836743e+07 nan
